inventoryid,vendorid,vpl_name,code,category,sub_category,part_no,display_website,product_name,cost,usd_cpu,commission_price,markup_perc,current_inventory,write_offs,min_max,status,note,description,comment,question,request,quote_description,size,weight,type,name,usd_invoice,shipping_rate,shipping_cash,exchange_rate,exchange_cash,location,id_number,operator,lsd,quantity,inv_variance,average_cost,asset,revenue,buying_units,selling_units,stocking_units,preferred_price,web_price,cdn_cpu,cogs_total,date_of_purchase,purchase_cost,sell_price,markup,freight_charge,min_bin,current_stock,final_retail_price,admin_price,wholesale_price,commercial_price,client_price,minimum_billable,estimated_hours,actual_hours,msrp,unit_price,unit_cost,rent_price,rental_days,rental_weeks,rental_months,rental_years,reminder_alert,daily,weekly,monthly,annually,total_days,total_hours,total_km,total_miles,deleted,purchase_order_price,sales_order_price,include_in_pos,include_in_so,include_in_po
4407,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,L,,,"AA Unisex Fine Jersey Long Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$6.85,,,,,,,6.85,,,,,,,,,,,,,,,,0,,,,,
4408,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,XL,,,"AA Unisex Fine Jersey Long Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$6.85,,,,,,,6.85,,,,,,,,,,,,,,,,0,,,,,
4409,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,2XL,,,"AA Unisex Fine Jersey Long Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$8.15,,,,,,,8.15,,,,,,,,,,,,,,,,0,,,,,
4410,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,XS,,,"AA Unisex Fine Jersey Long Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$7.85,,,,,,,7.85,,,,,,,,,,,,,,,,0,,,,,
4411,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,XS,,,"AA Unisex Fine Jersey Long Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$7.85,,,,,,,7.85,,,,,,,,,,,,,,,,0,,,,,
4412,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,XS,,,"AA Unisex Fine Jersey Long Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$7.85,,,,,,,7.85,,,,,,,,,,,,,,,,0,,,,,
4413,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,XS,,,"AA Unisex Fine Jersey Long Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$7.85,,,,,,,7.85,,,,,,,,,,,,,,,,0,,,,,
4414,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,XS,,,"AA Unisex Fine Jersey Long Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$7.85,,,,,,,7.85,,,,,,,,,,,,,,,,0,,,,,
4415,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,XS,,,"AA Unisex Fine Jersey Long Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$7.85,,,,,,,7.85,,,,,,,,,,,,,,,,0,,,,,
4416,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,XS,,,"AA Unisex Fine Jersey Long Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$7.85,,,,,,,7.85,,,,,,,,,,,,,,,,0,,,,,
4417,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,XS,,,"AA Unisex Fine Jersey Long Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$7.85,,,,,,,7.85,,,,,,,,,,,,,,,,0,,,,,
4418,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,S,,,"AA Unisex Fine Jersey Long Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$7.85,,,,,,,7.85,,,,,,,,,,,,,,,,0,,,,,
4419,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,S,,,"AA Unisex Fine Jersey Long Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$7.85,,,,,,,7.85,,,,,,,,,,,,,,,,0,,,,,
4420,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,S,,,"AA Unisex Fine Jersey Long Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$7.85,,,,,,,7.85,,,,,,,,,,,,,,,,0,,,,,
4421,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,S,,,"AA Unisex Fine Jersey Long Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$7.85,,,,,,,7.85,,,,,,,,,,,,,,,,0,,,,,
4422,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,S,,,"AA Unisex Fine Jersey Long Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$7.85,,,,,,,7.85,,,,,,,,,,,,,,,,0,,,,,
4423,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,S,,,"AA Unisex Fine Jersey Long Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$7.85,,,,,,,7.85,,,,,,,,,,,,,,,,0,,,,,
4424,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,S,,,"AA Unisex Fine Jersey Long Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$7.85,,,,,,,7.85,,,,,,,,,,,,,,,,0,,,,,
4425,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,S,,,"AA Unisex Fine Jersey Long Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$7.85,,,,,,,7.85,,,,,,,,,,,,,,,,0,,,,,
4426,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,M,,,"AA Unisex Fine Jersey Long Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$7.85,,,,,,,7.85,,,,,,,,,,,,,,,,0,,,,,
4427,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,M,,,"AA Unisex Fine Jersey Long Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$7.85,,,,,,,7.85,,,,,,,,,,,,,,,,0,,,,,
4428,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,M,,,"AA Unisex Fine Jersey Long Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$7.85,,,,,,,7.85,,,,,,,,,,,,,,,,0,,,,,
4429,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,M,,,"AA Unisex Fine Jersey Long Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$7.85,,,,,,,7.85,,,,,,,,,,,,,,,,0,,,,,
4430,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,M,,,"AA Unisex Fine Jersey Long Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$7.85,,,,,,,7.85,,,,,,,,,,,,,,,,0,,,,,
4431,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,M,,,"AA Unisex Fine Jersey Long Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$7.85,,,,,,,7.85,,,,,,,,,,,,,,,,0,,,,,
4432,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,M,,,"AA Unisex Fine Jersey Long Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$7.85,,,,,,,7.85,,,,,,,,,,,,,,,,0,,,,,
4433,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,M,,,"AA Unisex Fine Jersey Long Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$7.85,,,,,,,7.85,,,,,,,,,,,,,,,,0,,,,,
4434,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,L,,,"AA Unisex Fine Jersey Long Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$7.85,,,,,,,7.85,,,,,,,,,,,,,,,,0,,,,,
4435,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,L,,,"AA Unisex Fine Jersey Long Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$7.85,,,,,,,7.85,,,,,,,,,,,,,,,,0,,,,,
4436,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,L,,,"AA Unisex Fine Jersey Long Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$7.85,,,,,,,7.85,,,,,,,,,,,,,,,,0,,,,,
4437,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,L,,,"AA Unisex Fine Jersey Long Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$7.85,,,,,,,7.85,,,,,,,,,,,,,,,,0,,,,,
4438,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,L,,,"AA Unisex Fine Jersey Long Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$7.85,,,,,,,7.85,,,,,,,,,,,,,,,,0,,,,,
4439,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,L,,,"AA Unisex Fine Jersey Long Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$7.85,,,,,,,7.85,,,,,,,,,,,,,,,,0,,,,,
4440,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,L,,,"AA Unisex Fine Jersey Long Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$7.85,,,,,,,7.85,,,,,,,,,,,,,,,,0,,,,,
4441,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,L,,,"AA Unisex Fine Jersey Long Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$7.85,,,,,,,7.85,,,,,,,,,,,,,,,,0,,,,,
4442,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,XL,,,"AA Unisex Fine Jersey Long Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$7.85,,,,,,,7.85,,,,,,,,,,,,,,,,0,,,,,
4443,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,XL,,,"AA Unisex Fine Jersey Long Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$7.85,,,,,,,7.85,,,,,,,,,,,,,,,,0,,,,,
4444,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,XL,,,"AA Unisex Fine Jersey Long Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$7.85,,,,,,,7.85,,,,,,,,,,,,,,,,0,,,,,
4445,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,XL,,,"AA Unisex Fine Jersey Long Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$7.85,,,,,,,7.85,,,,,,,,,,,,,,,,0,,,,,
4446,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,XL,,,"AA Unisex Fine Jersey Long Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$7.85,,,,,,,7.85,,,,,,,,,,,,,,,,0,,,,,
4447,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,XL,,,"AA Unisex Fine Jersey Long Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$7.85,,,,,,,7.85,,,,,,,,,,,,,,,,0,,,,,
4448,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,XL,,,"AA Unisex Fine Jersey Long Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$7.85,,,,,,,7.85,,,,,,,,,,,,,,,,0,,,,,
4449,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,XL,,,"AA Unisex Fine Jersey Long Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$7.85,,,,,,,7.85,,,,,,,,,,,,,,,,0,,,,,
4450,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,2XL,,,"AA Unisex Fine Jersey Long Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$9.15,,,,,,,9.15,,,,,,,,,,,,,,,,0,,,,,
4451,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,2XL,,,"AA Unisex Fine Jersey Long Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$9.15,,,,,,,9.15,,,,,,,,,,,,,,,,0,,,,,
4452,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,2XL,,,"AA Unisex Fine Jersey Long Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$9.15,,,,,,,9.15,,,,,,,,,,,,,,,,0,,,,,
4453,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,2XL,,,"AA Unisex Fine Jersey Long Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$9.15,,,,,,,9.15,,,,,,,,,,,,,,,,0,,,,,
4454,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,2XL,,,"AA Unisex Fine Jersey Long Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$9.15,,,,,,,9.15,,,,,,,,,,,,,,,,0,,,,,
4455,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,2XL,,,"AA Unisex Fine Jersey Long Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$9.15,,,,,,,9.15,,,,,,,,,,,,,,,,0,,,,,
4456,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,2XL,,,"AA Unisex Fine Jersey Long Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$9.15,,,,,,,9.15,,,,,,,,,,,,,,,,0,,,,,
4457,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,2XL,,,"AA Unisex Fine Jersey Long Sleeve T-Shirt, 7.2oz 100% Ringspun Cotton Fine Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$9.15,,,,,,,9.15,,,,,,,,,,,,,,,,0,,,,,
4458,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,XS,,,"AA Unisex Poly-Cotton 3/4 Sleeve Raglan 'Baseball' T-Shirt 
6oz 50/50 Poly/Ringspun Cotton Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$8.30,,,,,,,8.30,,,,,,,,,,,,,,,,0,,,,,
4459,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,XS,,,"AA Unisex Poly-Cotton 3/4 Sleeve Raglan 'Baseball' T-Shirt 
6oz 50/50 Poly/Ringspun Cotton Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$8.30,,,,,,,8.30,,,,,,,,,,,,,,,,0,,,,,
4460,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,XS,,,"AA Unisex Poly-Cotton 3/4 Sleeve Raglan 'Baseball' T-Shirt 
6oz 50/50 Poly/Ringspun Cotton Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$8.30,,,,,,,8.30,,,,,,,,,,,,,,,,0,,,,,
4461,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,XS,,,"AA Unisex Poly-Cotton 3/4 Sleeve Raglan 'Baseball' T-Shirt 
6oz 50/50 Poly/Ringspun Cotton Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$8.30,,,,,,,8.30,,,,,,,,,,,,,,,,0,,,,,
4462,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,XS,,,"AA Unisex Poly-Cotton 3/4 Sleeve Raglan 'Baseball' T-Shirt 
6oz 50/50 Poly/Ringspun Cotton Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$8.30,,,,,,,8.30,,,,,,,,,,,,,,,,0,,,,,
4463,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,XS,,,"AA Unisex Poly-Cotton 3/4 Sleeve Raglan 'Baseball' T-Shirt 
6oz 50/50 Poly/Ringspun Cotton Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$8.30,,,,,,,8.30,,,,,,,,,,,,,,,,0,,,,,
4464,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,XS,,,"AA Unisex Poly-Cotton 3/4 Sleeve Raglan 'Baseball' T-Shirt 
6oz 50/50 Poly/Ringspun Cotton Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$8.30,,,,,,,8.30,,,,,,,,,,,,,,,,0,,,,,
4465,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,XS,,,"AA Unisex Poly-Cotton 3/4 Sleeve Raglan 'Baseball' T-Shirt 
6oz 50/50 Poly/Ringspun Cotton Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$8.30,,,,,,,8.30,,,,,,,,,,,,,,,,0,,,,,
4466,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,XS,,,"AA Unisex Poly-Cotton 3/4 Sleeve Raglan 'Baseball' T-Shirt 
6oz 50/50 Poly/Ringspun Cotton Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$8.30,,,,,,,8.30,,,,,,,,,,,,,,,,0,,,,,
4467,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,XS,,,"AA Unisex Poly-Cotton 3/4 Sleeve Raglan 'Baseball' T-Shirt 
6oz 50/50 Poly/Ringspun Cotton Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$8.30,,,,,,,8.30,,,,,,,,,,,,,,,,0,,,,,
4468,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,XS,,,"AA Unisex Poly-Cotton 3/4 Sleeve Raglan 'Baseball' T-Shirt 
6oz 50/50 Poly/Ringspun Cotton Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$8.30,,,,,,,8.30,,,,,,,,,,,,,,,,0,,,,,
4469,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,XS,,,"AA Unisex Poly-Cotton 3/4 Sleeve Raglan 'Baseball' T-Shirt 
6oz 50/50 Poly/Ringspun Cotton Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$8.30,,,,,,,8.30,,,,,,,,,,,,,,,,0,,,,,
4470,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,XS,,,"AA Unisex Poly-Cotton 3/4 Sleeve Raglan 'Baseball' T-Shirt 
6oz 50/50 Poly/Ringspun Cotton Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$8.30,,,,,,,8.30,,,,,,,,,,,,,,,,0,,,,,
4471,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,XS,,,"AA Unisex Poly-Cotton 3/4 Sleeve Raglan 'Baseball' T-Shirt 
6oz 50/50 Poly/Ringspun Cotton Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$8.30,,,,,,,8.30,,,,,,,,,,,,,,,,0,,,,,
4472,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,XS,,,"AA Unisex Poly-Cotton 3/4 Sleeve Raglan 'Baseball' T-Shirt 
6oz 50/50 Poly/Ringspun Cotton Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$8.30,,,,,,,8.30,,,,,,,,,,,,,,,,0,,,,,
4473,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,XS,,,"AA Unisex Poly-Cotton 3/4 Sleeve Raglan 'Baseball' T-Shirt 
6oz 50/50 Poly/Ringspun Cotton Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$8.30,,,,,,,8.30,,,,,,,,,,,,,,,,0,,,,,
4474,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,XS,,,"AA Unisex Poly-Cotton 3/4 Sleeve Raglan 'Baseball' T-Shirt 
6oz 50/50 Poly/Ringspun Cotton Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$8.30,,,,,,,8.30,,,,,,,,,,,,,,,,0,,,,,
4475,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,XS,,,"AA Unisex Poly-Cotton 3/4 Sleeve Raglan 'Baseball' T-Shirt 
6oz 50/50 Poly/Ringspun Cotton Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$8.30,,,,,,,8.30,,,,,,,,,,,,,,,,0,,,,,
4476,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,XS,,,"AA Unisex Poly-Cotton 3/4 Sleeve Raglan 'Baseball' T-Shirt 
6oz 50/50 Poly/Ringspun Cotton Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$8.30,,,,,,,8.30,,,,,,,,,,,,,,,,0,,,,,
4477,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,XS,,,"AA Unisex Poly-Cotton 3/4 Sleeve Raglan 'Baseball' T-Shirt 
6oz 50/50 Poly/Ringspun Cotton Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$8.30,,,,,,,8.30,,,,,,,,,,,,,,,,0,,,,,
4478,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,XS,,,"AA Unisex Poly-Cotton 3/4 Sleeve Raglan 'Baseball' T-Shirt 
6oz 50/50 Poly/Ringspun Cotton Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$8.30,,,,,,,8.30,,,,,,,,,,,,,,,,0,,,,,
4479,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,XS,,,"AA Unisex Poly-Cotton 3/4 Sleeve Raglan 'Baseball' T-Shirt 
6oz 50/50 Poly/Ringspun Cotton Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$8.30,,,,,,,8.30,,,,,,,,,,,,,,,,0,,,,,
4480,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,XS,,,"AA Unisex Poly-Cotton 3/4 Sleeve Raglan 'Baseball' T-Shirt 
6oz 50/50 Poly/Ringspun Cotton Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$8.30,,,,,,,8.30,,,,,,,,,,,,,,,,0,,,,,
4481,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,XS,,,"AA Unisex Poly-Cotton 3/4 Sleeve Raglan 'Baseball' T-Shirt 
6oz 50/50 Poly/Ringspun Cotton Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$8.30,,,,,,,8.30,,,,,,,,,,,,,,,,0,,,,,
4482,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,XS,,,"AA Unisex Poly-Cotton 3/4 Sleeve Raglan 'Baseball' T-Shirt 
6oz 50/50 Poly/Ringspun Cotton Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$8.30,,,,,,,8.30,,,,,,,,,,,,,,,,0,,,,,
4483,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,XS,,,"AA Unisex Poly-Cotton 3/4 Sleeve Raglan 'Baseball' T-Shirt 
6oz 50/50 Poly/Ringspun Cotton Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$8.30,,,,,,,8.30,,,,,,,,,,,,,,,,0,,,,,
4484,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,XS,,,"AA Unisex Poly-Cotton 3/4 Sleeve Raglan 'Baseball' T-Shirt 
6oz 50/50 Poly/Ringspun Cotton Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$8.30,,,,,,,8.30,,,,,,,,,,,,,,,,0,,,,,
4485,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,XS,,,"AA Unisex Poly-Cotton 3/4 Sleeve Raglan 'Baseball' T-Shirt 
6oz 50/50 Poly/Ringspun Cotton Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$8.30,,,,,,,8.30,,,,,,,,,,,,,,,,0,,,,,
4486,0,,,"Budget T - American Apparel",,,No,,,,,,,,,,,,,,,,XS,,,"AA Unisex Poly-Cotton 3/4 Sleeve Raglan 'Baseball' T-Shirt 
6oz 50/50 Poly/Ringspun Cotton Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$8.30,,,,,,,8.30,,,,,,,,,,,,,,,,0,,,,,
